imdb_id,directors,writers
tt0408837,nm0713615,\N
tt0408976,nm1618188,\N
tt0409068,nm1618161|nm7665605|nm1600835|nm2083605,nm1093059
tt0409527,nm1636742,nm1399188|nm1636742
tt0409724,nm0633106,nm0080333|nm0223475
tt0409925,nm0576454,\N
tt0410521,nm1628153,nm1628153
tt0410591,nm0700872,nm0700872
tt0410809,nm1055105,\N
tt0410952,nm0223606,\N
tt0410954,nm1590451,\N
tt0411469,nm0592803,nm0592803|nm0837000|nm1398739
tt0411815,nm1019477,nm1416190|nm1520918
tt0412308,nm1223294,nm1223294|nm1802643
tt0414040,nm1210614,\N
tt0414156,nm2055188,nm0159342
tt0414503,nm0442472,nm1304578
tt0414511,nm0802688,\N
tt0414714,nm0713615,nm0713615
tt0414806,nm0795430,\N
tt0415003,nm0411539,nm1715537
tt0415024,nm0788880,\N
tt0415768,nm1025280,nm0310698|nm1025280|nm1428012
tt0415908,nm1433566,nm1433566
tt0415943,nm0025805,nm0025805|nm1652163|nm0906817
tt0416120,nm0795651,nm0795651
tt0416282,nm1644496,nm1743389
tt0416712,nm0080333,nm0080327|nm0080333
tt0416890,nm1379835,nm1379835|nm1656285
tt0417131,nm0899649,\N
tt0418096,nm0542498,nm1090330|nm1403790|nm1249419
tt0418362,nm0223522,nm0063357|nm0415514
tt0418460,nm0122216|nm0122217,nm1209132|nm1104579|nm0333033
tt0418698,nm0788873,nm1524886|nm0788873
tt0418760,nm1515024,\N
tt0418818,nm0788391,\N
tt0418880,nm0201713,nm0201713|nm0080327|nm0802143|nm3168813
tt0418881,nm1843238,\N
tt0419005,nm0438030,\N
tt0419058,nm0903423,nm0903423
tt0419092,nm0788158,\N
tt0419107,nm0802377,\N
tt0419468,nm0159162,nm0159162|nm1221396|nm0759785
tt0419499,nm1539748,nm1539748
tt0419828,nm0474398,nm0474398
tt0419974,nm1338698,nm1338698
tt0419992,nm0994603,nm0994603|nm1242454
tt0420123,nm0796505,nm0796505
tt0420139,nm0708001,nm0023551|nm2136994
tt0420250,nm0795430,\N
tt0420304,nm0542498,nm0310698|nm0542498|nm1242005|nm1428012
tt0420332,nm0007181,nm0159147
tt0420707,\N,nm1104579|nm0092169
tt0420765,nm0802688,\N
tt0421277,nm2577595,nm1723225|nm1242005|nm2577595
tt0422091,nm1189376,nm1715502
tt0422236,nm1264481,nm1261023|nm1723231|nm1375524
tt0422950,nm0720763,nm1387177
tt0423087,nm1374768,nm1374768
tt0423100,nm0307231,\N
tt0423844,nm9243389,\N
tt0424339,nm1062896,\N
tt0424825,nm0707543,\N
tt0425287,nm1149889,nm0694888|nm2223387
tt0425385,nm0707543,nm1224744
tt0425531,nm0858235,nm1088936|nm0858235
tt0426016,nm0151274,\N
tt0426075,nm0451155,nm0451155|nm2245971|nm0576392
tt0426863,nm1760859,nm1760976|nm1236342
tt0427399,\N,\N
tt0427400,nm1280563,nm0451168|nm0695328|nm1540958|nm2137135|nm2134299
tt0427524,nm0891750,\N
tt0429652,nm1751780,\N
tt0429776,nm1347228,\N
tt0430030,nm1662213,nm1749035|nm1662213|nm1258512
tt0430133,nm0046985,\N
tt0430202,nm0063357,nm0063357
tt0430232,nm1487785,nm0159342|nm1181573|nm1487785
tt0430282,nm1339776|nm1454301,\N
tt0430328,nm1007381,nm1007381
tt0430381,nm0348495,nm0348495|nm1330848|nm1179457
tt0430441,nm1541013,\N
tt0430446,nm0080192,nm1196064
tt0430480,nm1328817,nm1318670|nm1328817|nm1394917
tt0430508,nm0705555,\N
tt0430561,nm0435753,nm0097894
tt0430589,nm1147556,nm1147556|nm0415514
tt0430647,nm1618126,\N
tt0430702,nm1397301,nm1749035
tt0431350,nm1339776|nm1454301,\N
tt0431873,nm0310216,\N
tt0432047,nm0890060,nm1913302
tt0432506,nm1913900,nm1913900
tt0432536,nm1768188,nm3128043
tt0432637,nm0004363,nm0080327|nm0080432|nm0409790|nm2410557|nm1300956|nm0004363
tt0432866,nm0757398,\N
tt0433416,nm0619762,nm0850247|nm1768298
tt0433605,nm0890060,nm1768251|nm1773660|nm1381758
tt0434915,nm0474840,\N
tt0435079,nm1057948,nm0310170|nm0451099|nm2132874|nm2129914
tt0435259,nm0542498,nm0310698|nm1242005|nm1428012
tt0435390,nm1779900,nm1206356|nm1025280|nm1779900
tt0435437,nm0122216|nm0122217,nm1261023
tt0436451,nm0712541,nm0155027
tt0436764,nm2203486,nm11056195
tt0437058,\N,\N
tt0437182,nm0764316,nm1802449|nm0223606|nm1356270|nm1351622|nm0764316|nm1100075
tt0437238,nm0698184,nm1022153|nm0796504|nm0903423
tt0437279,nm0863120,nm2244106|nm1847867
tt0437280,\N,nm2117592
tt0437407,nm1224879,nm0154158|nm0006765|nm1001562|nm1224879
tt0438875,nm1112260,nm1031548
tt0438894,nm0151305,nm1879189|nm1182352
tt0438981,nm0006659,nm1209132|nm0006659
tt0439464,nm0474806,nm0080432|nm0430799|nm0474806
tt0439499,nm0841918,nm0430816|nm2417156|nm3130008
tt0439639,nm1022135,\N
tt0439641,nm9636533,nm0762779
tt0439662,nm0463316,nm2042791
tt0439754,nm1267029,nm1345460|nm0759785
tt0440005,nm0729822,\N
tt0440196,nm0905561,\N
tt0440199,nm0539491,\N
tt0440237,nm0474913,\N
tt0440463,nm0784289,nm1815907|nm0784289
tt0440530,nm0080192,nm0080192|nm1066221
tt0440590,nm1328135,nm1568760
tt0440604,nm1203774,nm1196064
tt0440715,nm0762638,\N
tt0441048,nm1189376,nm1715502|nm0159147
tt0442601,nm0710043,\N
tt0442606,nm0788159,\N
tt0442610,nm1057948,nm1339788|nm2188073
tt0442764,nm0788906,nm0788906
tt0442799,nm1323642,nm1084488
tt0442855,nm0442479,nm0415514
tt0443208,nm1278662,nm0080315|nm1749035|nm1145539
tt0443331,nm0442479,nm1209132
tt0443594,nm1834214,nm1834214|nm1834338|nm0659380|nm0161152|nm0707304
tt0443708,nm1055105,nm1823317|nm1055105|nm1821635|nm1320327
tt0444767,nm0201713,nm0201713|nm0080327|nm0333033|nm0415514|nm0802143
tt0444769,nm0222427,nm0080327|nm0796503
tt0444781,nm0080333,nm1375524|nm0903423|nm2097520
tt0444820,nm0863120,nm0223475|nm1847867
tt0444840,nm0438029,nm3148698|nm0438029|nm5326250
tt0444849,nm1415729,nm1242455
tt0444874,nm0062614,nm0062614|nm1818188|nm0440604
tt0444913,nm1200832,nm1200832
tt0444915,nm1025280,\N
tt0444983,nm1823221,nm0864605
tt0445022,nm0080333,\N
tt0445056,nm1082555,nm1300956|nm0616107|nm1082555
tt0445085,nm1184733|nm1834218,nm1184733|nm1834309|nm1090228|nm1834218|nm1834339|nm1829808|nm1152961|nm1829810
tt0446118,nm1028138,\N
tt0446158,nm0315912,nm0315912|nm0430816|nm2027441
tt0446159,nm0244335,nm0244335|nm0576392|nm3015393|nm2290812
tt0446395,nm0592803,nm0318616|nm0592803
tt0446889,nm1269122|nm0611521,nm0080432
tt0447196,nm0417562,nm1272557
tt0447559,nm7898757,\N
tt0447890,nm1235947|nm1870310,nm1272557
tt0448206,nm1249945,nm0159147|nm1156290
tt0448373,nm2692281|nm0755500,\N
tt0448392,nm0849200,\N
tt0448413,nm1319205,\N
tt0448454,nm0080325,nm0707300|nm0080325|nm1856915|nm0765454
tt0448586,nm5445941,nm1856843|nm1872121
tt0448790,nm1181506,nm1868754
tt0448812,nm1338988,nm1338988
tt0449189,nm0660967,nm0796503|nm1863402
tt0449228,nm0201713,nm0201713|nm0080327|nm0333033|nm0415514|nm0802143
tt0449306,nm1840921|nm1066482,nm1840921|nm1066482|nm1179457
tt0449389,nm0223522,nm1179457
tt0449447,nm0436382,nm1300956
tt0449868,\N,\N
tt0449870,nm0795661,nm0795661
tt0449892,nm2577595,nm0451168|nm1376084|nm2577595
tt0449923,nm1504569,\N
tt0449994,nm0332950,nm0019425|nm0332950|nm1022153|nm8661566
tt0449999,nm0424103,nm0424103|nm2042791|nm1145539
tt0450577,nm1253364,nm0659238|nm0997828
tt0450608,nm0891750|nm1028138,nm1196064
tt0450787,nm0151274,\N
tt0451048,nm0814343,nm0080432|nm0471424
tt0451614,nm1062896,nm0430799|nm0795652|nm0049244
tt0451631,nm0422552,nm0422552|nm1356270|nm1320327
tt0451639,nm1323642,nm0080327|nm1084488
tt0451780,nm0015136,nm0424102
tt0451787,nm0698184,nm0155027
tt0451803,nm0223522,nm0155027|nm0415514|nm0759785
tt0451824,nm1901991,nm1387177
tt0451833,nm0063357,nm0063357
tt0451850,nm0657505,nm0221880|nm1598284|nm0657505
tt0451901,nm10692442,\N
tt0451919,nm1665004,nm1665004
tt0451983,nm1887138,nm0080315
tt0452143,nm0849200,\N
tt0452236,nm0576454,\N
tt0453367,nm1524147,nm0474875|nm0759785|nm1629116|nm0792767
tt0453582,nm1881079,nm1242272|nm1805444|nm1881079
tt0453671,nm0698184,nm0698184|nm0903423
tt0453729,nm0474398,nm0474398|nm8254778
tt0453748,nm1885534,nm1885534|nm1888204
tt0453978,nm0223475,nm0080333|nm0223475
tt0454396,nm0438461,nm0438461
tt0454429,nm0493923,nm0371913|nm0493923
tt0454431,nm1892252,nm1892252|nm1888204
tt0454433,nm0836942,\N
tt0454435,nm1889984,nm1913302|nm3133679|nm0706861
tt0454481,nm1819881,nm1913302|nm0893128
tt0454504,nm0059395,nm2832163|nm0059395|nm1538581
tt0455140,nm1588773,\N
tt0455199,nm0997778,nm1802892
tt0456144,nm0386246,nm0006765|nm0386246|nm0430785
tt0456165,nm1893457,nm1893457|nm1063072
tt0456413,nm0159146|nm1598874,nm1598874|nm0451326|nm1190754
tt0456481,nm1145655,nm1145655
tt0456500,nm0803350,nm1966139|nm1967381
tt0457391,nm0080278,nm0080278|nm1894520
tt0457802,nm0080235,nm0094037|nm2055481|nm1322477|nm0080235
tt0457875,nm0482232,nm0482232|nm1320327
tt0457940,nm1223910,nm1223910|nm1330994|nm1937760|nm1179457
tt0459133,nm1480671,nm1104579|nm1480671|nm2707543
tt0459293,nm2073234,nm2073234|nm1924121|nm2846618|nm2832163
tt0459605,nm0006765,nm0006765|nm0430785|nm1618886
tt0459652,nm1207480,nm1207480
tt0461062,nm0080324,\N
tt0461209,nm1242455,nm1242455
tt0461323,nm0409791,nm1179457|nm1571874
tt0461936,nm1027719,nm0451311|nm0015287|nm1027719
tt0462041,nm0997778,nm0997778
tt0464160,nm0698184|nm1739317,nm0698184|nm0903423|nm1459445|nm1459905
tt0464969,nm0300638,nm1538238|nm0765454
tt0464990,nm0080333,\N
tt0464995,nm1956768,nm0442657|nm0471424
tt0465376,nm2500215,\N
tt0466208,nm0997778,nm1272557
tt0466367,nm1629116,nm0792767
tt0466398,nm7344577,\N
tt0466460,nm1962313,nm1156290
tt0466546,nm1958399,nm1363214|nm1773638|nm1958399|nm1935647
tt0466965,nm1962200|nm1575013,nm1961660|nm1962200
tt0470381,nm0897196,\N
tt0470398,nm0999502,nm0999502|nm1300956|nm0903423
tt0470399,nm1981610,nm0329701|nm1107506|nm1979524
tt0470521,nm2223387,nm2223387
tt0470611,nm0315872,nm0269806|nm0315872
tt0470614,nm0787462,nm1018030
tt0470869,nm0754818,nm0754818|nm2101751
tt0471646,nm0149835,nm0149835|nm0196400|nm1773660|nm0706861
tt0473310,nm0890060,nm0451311|nm2977054|nm0890060
tt0473684,nm0219964,nm0219964|nm1847867|nm2215938
tt0475627,nm0559877,nm2174318|nm1030245|nm0559877|nm1335431|nm0759785|nm3272627|nm1356493|nm0787489|nm1200832|nm1106372|nm1063072
tt0475645,nm0542498,nm0542498|nm1375524
tt0476527,nm1391682,nm1802449|nm1356270
tt0476550,nm0415514,nm0415514|nm1182352
tt0476649,nm1913302|nm0149835|nm1210614|nm2051629|nm1349318|nm0890060|nm1901991,nm3066821|nm1913302|nm1349318|nm5091818|nm1210614|nm1656334
tt0476729,nm0536705,nm0536705
tt0476762,nm0223485,nm0223485
tt0476805,nm0698184,nm2170955|nm0698184|nm2020358
tt0476819,nm0151305,nm0151305|nm1182352
tt0476848,nm1021353,nm0352032|nm1021353|nm0534856|nm2035820|nm1302945|nm2011780
tt0476861,nm0474861,nm0080327|nm2410557|nm0452021|nm0474861
tt0476884,nm0527453,nm1802449|nm1318670|nm0463313
tt0476888,nm0863120,nm1520918|nm1182352|nm1642763
tt0477252,nm0122216|nm0122217,nm0333033|nm2814611|nm1493975
tt0477253,nm2024446,nm2024446
tt0477574,nm2032473,\N
tt0477857,nm2031002,nm2031002
tt0478868,nm1598320,nm0592588|nm3128043
tt0479718,nm2042095,nm8313872
tt0479747,nm1165295,\N
tt0480572,nm1062080,nm1062080|nm1144751|nm1715502
tt0481107,nm0300638,nm0713615
tt0481241,nm0062614,nm0062614|nm1618283
tt0481880,nm1328135,nm1568760
tt0481897,nm0423656,nm0244335|nm0423656
tt0482034,nm9280062,nm1007381|nm0755991|nm0759785|nm9280062
tt0482045,nm2808767,\N
tt0482240,nm0223050,nm1272557
tt0482669,nm1865933,nm1865933
tt0482676,\N,\N
tt0482800,nm0802688,\N
tt0482891,nm0080192,\N
tt0483239,nm1201484,nm0025607|nm2171602|nm1351748|nm3420348|nm3444839
tt0483288,nm0788159,\N
tt0483701,nm1546957,nm2067924|nm1546957|nm0759785
tt0483786,nm0561360,nm1802892
tt0485272,nm0012541,nm0012541|nm5485355|nm1330994|nm0795661
tt0485466,nm2083605,nm2088239
tt0485513,nm1154600,nm2078683|nm1056425|nm2084603|nm1722737
tt0485522,nm0244892,nm0244892|nm0244898|nm1718023
tt0485795,nm0457255,\N
tt0485811,nm1429565,\N
tt0486615,nm1150959,nm1937760|nm1330994
tt0487149,nm0315912,\N
tt0488381,nm1055105,nm9808611|nm1055105|nm1320327|nm1430447|nm2208876|nm2868610
tt0488414,nm0080235,nm0080235|nm0080327|nm1322477|nm0000636
tt0488798,nm0063357,nm0063357|nm0442396
tt0488836,nm2100922|nm0880323,nm8811426|nm0880323
tt0488840,nm2098883,nm0759785|nm1939626|nm1941818
tt0488906,nm0348495,nm1318670|nm0348495|nm2390690|nm2390228|nm1330994|nm0659238
tt0489028,nm1644733,\N
tt0489486,nm1462820,nm1462820
tt0489530,nm1506878,nm9978337|nm9978220
tt0489560,nm0442479,nm0155027|nm0442479
tt0489582,nm1163799,nm1163799|nm1106372|nm0795651
tt0490170,nm0062614,nm0062614|nm1818188|nm1190754|nm0713615|nm2898003|nm1242455
tt0490210,nm0890060,nm2864993
tt0490440,nm0300638,\N
tt0493354,nm2122625,nm1104579|nm2114453
tt0493417,nm0451155,nm1084488|nm0903423
tt0493437,nm0803350,nm0803350
tt0494290,nm0054744,nm2105422|nm0054744|nm1876616
tt0494924,nm2134187,nm2128941|nm1540953
tt0494926,nm1934641,\N
tt0494953,nm1077919,nm0442396
tt0495022,nm0080333,nm0080333|nm0223475|nm1403790|nm1249419
tt0495032,nm1397301,nm0080315|nm0223475|nm1397301
tt0495034,nm1460159,nm0903423
tt0495848,nm0315912,nm1196064
tt0496523,nm0385760,\N
tt0497376,nm1522422,nm1522422|nm0600793|nm1541002
tt0497620,nm2236048,\N
tt0497887,nm2157413,nm2157413
tt0497915,nm1328135,nm1568760
tt0499041,nm1887138,nm0228738|nm1934692|nm1887138
tt0499182,nm1028612,\N
tt0499375,nm0711745,nm0711745|nm1715502|nm0440604|nm0837675|nm0007124
tt0758053,nm0080220,nm0234502|nm1165501|nm2291548|nm2132984
tt0770214,nm1203138,nm1203138|nm2196143
tt0778824,nm1363571,\N
tt0778828,nm0665354,\N
tt0778877,nm0304356,nm0024039|nm0080432|nm1355234
tt0779768,nm0062614,nm0062614|nm1597736|nm0759785|nm1747318|nm1944259|nm3574435
tt0785004,nm1126068,nm1126068
tt0785069,nm0713615,nm0713615
tt0795434,nm1150959,nm1330994|nm1937760
tt0797833,nm2256232,nm2257013|nm2257590|nm1150970
tt0800956,nm1397301,nm1397301|nm1821635
tt0800981,nm0442472,nm2265536
tt0805184,nm0698184,nm0903423
tt0806088,nm1349318,nm1349318|nm1179457|nm3065956
tt0807758,nm0223522,nm1879189|nm0155027|nm0223522|nm1182352|nm0792767
tt0808164,nm0994603,nm1515299|nm1122197|nm0994603
tt0808306,nm1030373,nm1030373|nm0440604
tt0809515,nm0417562,nm0415514|nm0417562|nm2236210
tt0810058,nm0201710,nm0613234
tt0811066,nm0482232,nm0482232|nm1330994|nm2632735
tt0813539,nm0007147,nm0007147
tt0813540,nm1568794,nm1179457|nm1571874
tt0813996,nm1082555,nm2291443|nm1082555|nm1300956
tt0814014,nm0788858,nm0665548
tt0814082,nm2024446,nm2414127|nm2024446|nm1874411|nm0665548|nm0759785
tt0816627,nm1122396,\N
tt0816657,nm0080333,nm0223475|nm1308755|nm4170619|nm1190754
tt0818603,nm0997778,\N
tt0819777,nm2312263,nm2310278|nm2312263
tt0819810,nm1055105,nm9808611|nm1055105|nm1966139|nm6449398
tt0823261,nm0151511,nm0151511|nm2414127|nm3270567
tt0823451,nm0482232|nm0576554|nm1126068|nm2322617|nm0348495|nm1123937,nm0348495|nm1883558|nm0576554|nm2390228|nm3840083|nm1126068|nm2807963|nm0796503|nm2320291|nm0659238|nm2320889|nm0347899
tt0824309,nm0880323,nm1979965|nm0880323
tt0824316,nm0474398,nm0474398|nm3646369|nm1012016
tt0824375,nm0890060,nm1311080
tt0824414,nm1186384,\N
tt0827202,nm0631539,\N
tt0827714,nm2434677|nm1618856|nm2432049,nm2432049|nm2434677|nm0223475
tt0827765,nm0792899,\N
tt0831816,nm0890060,nm2346340|nm0463313|nm0706861|nm2678319
tt0831840,nm2243602,nm1665004|nm2358632|nm4732667
tt0832297,nm0765874,nm1345460|nm1338698
tt0833476,nm1249945,nm1964923|nm0440604|nm1249945
tt0833484,nm1202980|nm0592996,nm9092455|nm1300956
tt0833493,nm0474791,nm0442396|nm0661494|nm1394917
tt0833537,nm0713615,nm0713615
tt0833553,nm1893457,nm1964923
tt0833561,nm1887138,nm0080315|nm2756464
tt0839742,nm1212237,nm1212237|nm0111941
tt0841096,nm0713615,nm0713615
tt0845448,nm0409791,nm1885232|nm1022273|nm2366632
tt0845494,nm1334468,nm2748159|nm2750077|nm6731868|nm1334468
tt0845529,nm1889984,\N
tt0845535,nm0201713,nm0201713|nm0440604
tt0846727,nm0765705,nm0611473
tt0847758,nm0755420,\N
tt0854114,nm1865534,nm1865534
tt0857381,nm6482555,nm6482555|nm1330994|nm1145539
tt0857385,nm2380794,nm2380794
tt0860454,nm1473010,nm1473010|nm1473658|nm1656334
tt0867252,nm2306985,\N
tt0870221,nm1288535,nm2403044
tt0871510,nm0024912,nm1156290
tt0872190,nm1025280,nm1318670|nm0310698|nm1977727|nm1025280|nm1428012
tt0872207,nm0304369,\N
tt0874854,nm2414507,nm1104579|nm2414507
tt0875692,nm0536705,nm1883558|nm3270567
tt0877649,nm0765873,nm0707300|nm0080432
tt0877654,nm0857061,nm1351748
tt0878098,nm1224555,nm0097894|nm0310170
tt0880464,nm0788159,nm2419786|nm0665548
tt0882967,nm2399862,nm2402576|nm2398915
tt0885398,nm0536705,nm0238898|nm0536705|nm0759785|nm1019121
tt0886539,nm0015295,nm0015295|nm0015287
tt0887753,nm2429994,nm1145539|nm1833429
tt0892113,nm1277085,\N
tt0892874,nm0764316,nm0438499|nm3620830|nm0759785|nm0764316
tt0893395,nm0080235,nm0730422|nm1779921|nm1322477|nm1805418|nm1462187|nm1618885|nm0080235
tt0896968,nm0080333,nm1320327
tt0897413,nm3214585,nm2448321|nm2419786|nm2446225
tt0898943,nm5326250,\N
tt0900982,nm0221222,\N
tt0920464,nm2480204,nm0080157|nm2480204|nm3555217|nm3508781
tt0926029,nm1693210,\N
tt0926191,nm1077919,\N
tt0940710,nm1820549,nm1351748
tt0940881,nm0836942,\N
tt0940893,nm1539748,nm1539748
tt0945604,nm0046985,nm2521443|nm1178697
tt0946999,nm1007381,nm1007381|nm0795651
tt0950680,nm0708014,\N
tt0952685,nm0997778,nm1196064
tt0953306,nm1162002,nm3767838|nm1162002
tt0956298,nm0695175,nm0695175
tt0961069,nm1657475,nm2552029|nm0222147|nm3592292|nm1174579|nm1226230
tt0964516,nm1055105,nm2208876|nm1055105|nm1145539|nm1173370|nm1430447|nm3154301|nm9808611
tt0976026,nm2669564,nm2669564|nm3555217
tt0976027,nm1597634,\N
tt0978642,nm0467680,\N
tt0978726,nm3758267,\N
tt0979891,nm0527453,nm1802449
tt0979913,nm0080333,nm1320327|nm0223475|nm0759785
tt0982875,nm1525269,nm1525269|nm1055051|nm2333804|nm2585465
tt0983990,nm2590023,nm0592795
tt0984122,nm1017494,nm2813440|nm1818188|nm0759785
tt0985636,nm1224879,nm1001562|nm1224879
tt0986213,nm0576540,nm0159147|nm1156290
tt0986264,nm0451148|nm1244760,nm1244760
tt0988655,nm2597152,nm2597152|nm2208876
tt0991346,nm1018908,nm3148698|nm1018908
tt0995031,nm0698184,nm0903423|nm2170955|nm1432116|nm1948506
tt0995035,nm0698184,nm2170955|nm1948506
tt0995718,nm2067985,nm2067985|nm1394917
tt0995740,nm0440604,nm1758779|nm0440604
tt0995752,nm1715502,nm1715502
tt0995823,nm0592803,nm0592803|nm2701835
tt0995827,nm1202980|nm0592996,nm1195250|nm1300956
tt0995840,nm1085096,nm1085096|nm0759785|nm3325433|nm1258512
tt10017956,nm7110450,nm5800064|nm7110450
tt1002683,nm0595924,nm0030116|nm2879772|nm0713592|nm1138093|nm3582506
tt1002963,nm0151504,nm0151504
tt1010439,nm0787889|nm0795430,nm0596130
tt1012757,nm1054473,nm1054473|nm1474596
tt1014672,nm2625699,nm2625699|nm2680506|nm1137593
tt1016177,nm2132775,nm2346340|nm3085237|nm2678319|nm1656334|nm1536608
tt1017456,nm0122216|nm0122217,nm1209132|nm2814611|nm1493975
tt10196464,nm1260157,\N
tt1020899,nm1378015,nm1378015|nm1538581|nm3796935
tt1020937,nm1887138,nm2756464
tt1020978,nm0122216|nm0122217,nm1209132|nm2814611|nm1493975|nm0759785
tt1024839,nm0633106,nm1318670|nm1749725|nm1063072|nm0576570
tt1024852,nm0474610,nm2589712|nm4492994|nm2566490|nm2265536|nm3154301
tt1024943,nm0007134,nm0007134|nm1399170|nm1190754
tt1027849,nm1328135,\N
tt1028545,nm1573395,nm2650216
tt10324144,nm1025280,nm1025280|nm3985391
tt1035476,nm0474807,\N
tt1039969,nm0315916,nm0244884|nm0315916|nm2082853
tt1039989,nm1460159,nm0080327|nm1571874|nm2678319|nm1112260
tt1039995,nm0222426,nm0080327|nm0222426|nm2903076|nm1122442|nm2410557
tt1043451,nm1018493,nm1018493|nm1149334|nm0659238
tt1043876,nm0576554,nm4299404|nm1883558|nm2320291|nm0348495|nm2390228|nm4191232|nm1179457
tt10443846,nm5040636,nm9246176|nm5040636
tt1047459,nm2683141,nm2689756|nm1258512
tt1047519,nm0659225,nm0659225
tt1050739,nm0361407,nm0361407
tt1060249,nm0968648,nm0968648|nm3817712|nm3454456|nm2701835
tt10635372,nm1235947,nm1272557
tt1068660,nm2718412,\N
tt1073097,nm2720840,nm2720840
tt1077248,nm1437189,nm4163981|nm1437189
tt1079967,nm3710212|nm1514776,nm2791411|nm3248321|nm1339233|nm3711073|nm2733980|nm0759785
tt10816510,nm2124532,nm4423914|nm2124532
tt10833860,nm3590210,nm3993149
tt1083447,nm0712541,nm1575438|nm1934692
tt1083988,nm2742399,nm1182352
tt1084972,nm0222150,nm2177665|nm1879189|nm1209132|nm0019507|nm1236022|nm0700872|nm0792767
tt1085806,nm0890060,nm1210614|nm1311080|nm0759785
tt1087856,nm0013158,nm0013158|nm2746459|nm0792767|nm0881418
tt1090650,nm0080324,nm2756464
tt1091229,nm0012541,nm1802449|nm2434103|nm1334513|nm1356270
tt1092005,nm1460159,nm3713962|nm0415514|nm3262915|nm1182352|nm0759785|nm2539894|nm0903423
tt1093370,nm1665004,nm1665004
tt1099196,nm3578603,nm3673852|nm2333804|nm2864993|nm3789785|nm2767023|nm3789652|nm3578603
tt11007050,nm9057289,\N
tt11046300,nm2391751|nm11026114|nm3389135,nm8833077|nm11026114
tt1105733,nm0592583,nm0155027|nm3258929|nm2285788|nm1619992|nm1258512
tt1105747,nm0007131,nm0080432|nm0007131|nm0659238
tt1107308,nm2785963,\N
tt1108831,nm2783503,nm2164280|nm1242005|nm2783503|nm6252943
tt1114725,nm1334468,nm2748159|nm1334468
tt1119188,nm0850247,nm0850247
tt1120897,nm1892252,nm0440604|nm1888204|nm0003939
tt1124386,nm2807963,nm2807963
tt1126516,nm1017494,nm2813440|nm0759785
tt1127220,nm0713615,nm0713615
tt1127869,nm0880323,nm2889274|nm2813840|nm0880323
tt1127870,nm1320327,nm3057599|nm1320327
tt1132595,nm0155027,nm0155027|nm0613234
tt1135931,nm0438499,nm1879189|nm3831868|nm0438499|nm0759785
tt1137434,nm2379292,\N
tt1139133,nm0710563,nm1033349
tt1142320,nm1107736,\N
tt1146325,nm0063357,nm0063357|nm1687108|nm1330994|nm2858322
tt1151299,nm1482161,nm2858344|nm1481242|nm1482161
tt1151366,nm0783995,nm0154117|nm0410870
tt1152845,nm0451291,nm2414127|nm0451291|nm2756464
tt1156148,nm0442479,nm1209132|nm0759785
tt1158700,nm1018906,nm2319868|nm2872548
tt1159917,nm0474398,nm0474398
tt1166100,nm1436693,nm0592795|nm1436693|nm0634240|nm0634300
tt1170399,nm1966139,nm1879189|nm0025607|nm5485355|nm1966139
tt1170404,nm0698184,nm2170955|nm0698184|nm1437223|nm0759785
tt1170411,nm1665362,nm2929815|nm1568319|nm2924048|nm1665362
tt1172587,nm0012541,nm0012541|nm5485355|nm0223475|nm1330994|nm1179457
tt1174041,nm2898003,nm1236022|nm2016612|nm0792767|nm2898003|nm3277398
tt1176126,nm0423656,nm0423656
tt1176911,nm1492802,nm2474980
tt1176960,nm2903076,nm2903076
tt1176961,nm1885232,nm0019507|nm2540661|nm4109244|nm1885232|nm0792767|nm4108903
tt1179781,nm0482232,nm1879189|nm3134033|nm4604833|nm1539021|nm0482232|nm2390228|nm1330994|nm0759785|nm2381331|nm2632735
tt1182884,nm2414127,nm2414127|nm0890875
tt1182908,nm1196386,nm2903076|nm0004363
tt1182937,nm0159147,nm0159147
tt1182972,nm1893457,nm0159147|nm0080157|nm2101751
tt1183917,nm1636742,nm0837000|nm1636742|nm1266863
tt1183944,nm0438029,nm0759785|nm2234936|nm0438029|nm0796503
tt1183946,nm1913302,nm1913302
tt1185412,nm0788858,nm2981154|nm1100075|nm0006795
tt1185420,nm1160374,nm2101751|nm1160374
tt1185442,nm1028832,nm1028832|nm1145539|nm0424103|nm0440604|nm3154301
tt1187043,nm0386246,nm0386246|nm0430785|nm0006765|nm2746459
tt1188982,nm0451326,nm1436693|nm0795651
tt1188996,nm0424103,nm2042791|nm1145539
tt1189006,nm0452022,nm2929898|nm0080405|nm2021383|nm2930720|nm0452022|nm2333804
