crew_id,name,born_year,death_year,profession,known_for
nm1863402,L.C. Singh,\N,\N,writer|producer,tt0449189
nm1863604,Pamman,\N,\N,writer,tt0279017|tt0154955|tt2955542|tt0187192
nm1864340,Shafaat Khan,\N,\N,writer,tt0449390|tt3672618
nm1864503,Shanmugam Sundaram,\N,\N,writer,tt0350195|tt0353555|tt0359309
nm1865534,Mohamed Al Daradji,1978,\N,producer|director|writer,tt1772915|tt3312762|tt0854114|tt1415290
nm1865933,Kukoo Kapoor,\N,\N,director|writer|producer,tt0816701|tt0089582|tt0482669|tt3505982
nm1868754,K. Pushparajan,\N,\N,writer|producer,tt0317979|tt0253498|tt0317926|tt0291738
nm1870075,R.V. Sastri,\N,\N,writer,tt0214037
nm1871268,Nikhil Saini,1956,\N,writer|director|miscellaneous,tt0367116|tt1084972|tt0254927|tt1282055
nm1872089,Adhir Bhat,\N,\N,writer|actor,tt7151452|tt7919680|tt8305218|tt7690638
nm1872121,Pran Kishore,\N,\N,writer,tt0448586
nm1873287,Amitabha Singh,\N,\N,cinematographer|producer|director,tt0466460|tt0860454|tt0453842|tt4505006
nm1873953,Samar Shaikh,\N,\N,director|art_department|assistant_director,tt0871510|tt3359290|tt1833673|tt0439662
nm1874411,Vinay Mudgil,\N,\N,writer|assistant_director,tt0814082|tt0216817
nm1876198,M.S. Solaimalai,\N,\N,writer|director,tt0059354|tt0269613|tt1445758|tt2281491
nm1876312,Prem Manek,\N,\N,writer,tt0068938|tt2761592|tt0260077
nm1876616,Raghvendra Singh,\N,\N,writer|music_department|assistant_director,tt2567820|tt6907788|tt1500475|tt0494290
nm1876686,Irshad Jallili,\N,\N,assistant_director|music_department|writer,tt0233281|tt0230055|tt0359496|tt0359926
nm1879189,Shabbir Ahmed,\N,\N,music_department|soundtrack|writer,tt2283748|tt1729637|tt3863552|tt7212726
nm1879645,Ta-Ra-Su,\N,\N,writer,tt0048987|tt0232977
nm1879927,Asghar Jafri,\N,\N,writer,tt0042207
nm1880408,Mohammad Ahmad,\N,\N,writer|actor,tt5602510|tt1629391|tt1095421|tt2670216
nm1881079,Ishaan Trivedi,\N,\N,writer|director|actor,tt1587424|tt0453582|tt5780570|tt1801521
nm1883558,S. Farhan,\N,\N,writer|producer,tt0823451|tt1043876|tt0875692|tt4674768
nm1885232,Paritosh Painter,\N,\N,script_department|producer|writer,tt0845448|tt7639372|tt1176961|tt1943898
nm1885534,Samar Khan,\N,\N,producer|director|writer,tt0453748|tt6868278|tt1101665|tt5165688
nm1887138,Mohit Suri,\N,\N,director|writer|assistant_director,tt9877170|tt1753640|tt2203308|tt0499041
nm1888204,Rohit Malhotra,\N,\N,writer,tt3591138|tt0453748|tt0454431|tt2792284
nm1892252,Vivek Agnihotri,\N,\N,director|writer|producer,tt0454431|tt1890363|tt2801992|tt8108268
nm1893457,Siddharth Anand,\N,\N,director|writer|producer,tt0456165|tt1182972|tt6912162|tt7430722
nm1894520,Trivikram Srinivas,\N,\N,writer|director|music_department,tt0471571|tt1191121|tt3042926|tt2330927
nm1903006,Gauri Shinde,\N,\N,director|writer|producer,tt2181931|tt1838739|tt0456153|tt5946128
nm1907581,Rajesh Mapuskar,\N,\N,producer|director|writer,tt2122340|tt0456144|tt1187043|tt6120548
nm1913302,Manish Gupta,\N,\N,writer|director|producer,tt0432047|tt3337550|tt1825801|tt1183946
nm1913900,Onkar Nath Mishra,\N,\N,writer|actor|director,tt0273513|tt0432506|tt0275806|tt3387088
nm1914034,Pushpa S. Choudhary,\N,\N,producer|writer,tt0359168|tt0373976|tt0359169
nm1914446,Vinod Rattan,\N,\N,writer|actor,tt0302955|tt0363454|tt0359442
nm1914602,Kripa Shankar,\N,\N,writer|actor|assistant_director,tt7687138|tt6161382|tt0309618|tt6278732
nm1915608,J.K. Ahuja,\N,\N,writer,tt0260411|tt0253514|tt0253618|tt0260494
nm1918059,Vaibhav Misra,\N,\N,assistant_director|writer|director,tt5209420|tt0451850|tt1562871|tt1024943
nm1924121,Chandulal Dalal,\N,\N,writer,tt0459293
nm1930518,Olivier Treiner,\N,\N,writer|director|actor,tt7475366|tt0932969|tt1907704|tt8108198
nm1933641,Alkesh Vaja,\N,\N,miscellaneous|writer|director,tt0147760|tt0120753|tt0896553|tt3823392
nm1934187,Khalid Majid,\N,\N,writer,tt0122162|tt0461200
nm1934305,Nisar Akhtar,\N,\N,writer|music_department|producer,tt0461200|tt1708532|tt1420539|tt9007142
nm1934692,Anand Sivakumaran,\N,\N,writer|director|producer,tt2709092|tt0499041|tt4886424|tt1876394
nm1935647,Geetika Tondon,1975,\N,assistant_director|writer|director,tt0489486|tt0387164|tt5798882|tt0466546
nm1937411,Saghir Usmani,\N,\N,writer,tt0052051|tt0058240|tt0053706|tt0362023
nm1937760,Ritesh Shah,\N,\N,writer|actor|music_department,tt5571734|tt2408040|tt1821480|tt2385104
nm1939626,Mahesh Pandey,\N,\N,writer,tt7905416|tt0488840|tt8171788|tt5697728
nm1941818,Dheeraj Sarna,\N,\N,writer|producer|actor,tt3911870|tt3426342|tt8620634|tt3433534
nm1941973,Devashish Makhija,\N,\N,writer|director|miscellaneous,tt2830226|tt8476998|tt6471054|tt4939690
nm1944259,Earl D'Souza,\N,\N,music_department|soundtrack|writer,tt1926313|tt0779768|tt1084972|tt1274295
nm1947819,Brij Mohan,\N,\N,writer|miscellaneous|actor,tt0051806|tt0155541|tt0413984|tt1715300
nm1948254,Bela Negi,\N,\N,writer|producer|director,tt1668078|tt0233808|tt4916048|tt5914838
nm1948506,Ram Patil,\N,\N,assistant_director|writer|sound_department,tt1438486|tt0995031|tt0995035|tt8028076
nm1948916,Harish Mehra,\N,\N,writer,tt0058287
nm1949010,Montgomery Kee,\N,\N,actor|writer|location_management,tt0225961|tt0066241
nm1949089,Mukul Abhyankar,\N,\N,director|writer|producer,tt3847072|tt7383926|tt7387538|tt7384848
nm1956050,Bono Deb,\N,\N,writer,tt0327403|tt0172509
nm1958399,Zunaid Memon,1975,\N,producer|writer|director,tt0466546|tt0977659|tt2388817|tt0387678
nm1959662,Vishal Pandya,\N,\N,director|assistant_director|writer,tt5325684|tt4865436|tt1388424|tt5638474
nm1961660,Ipsita Ray Chakraverti,\N,\N,writer,tt0466965
nm1962200,Abhigyan Jha,\N,\N,director|writer|producer,tt0466965
nm1962313,Dibakar Banerjee,1969,\N,director|writer|music_department,tt1608777|tt0466460|tt3447364|tt2072227
nm1964923,Habib Faisal,\N,\N,writer|director|actor,tt2308773|tt1610452|tt1714832|tt3495026
nm1966139,Sachin Yardi,\N,\N,writer|director,tt10243678|tt2027138|tt0456500|tt1170399
nm1967309,Nirmal Kumari,\N,\N,writer,tt0175908|tt0064856
nm1967381,Pankaj Trivedi,\N,\N,writer,tt1191118|tt1454461|tt0456500|tt4413354
nm1967542,P.L. Kapoor,\N,\N,sound_department|writer,tt0213544|tt0176101|tt0231204|tt0359552
nm1969382,S. Tahir,\N,\N,writer,tt0424491|tt1315590|tt0374016|tt0427526
nm1969620,Zafar Rahi,\N,\N,music_department|writer|soundtrack,tt1380801|tt0256355|tt0427526|tt0062670
nm1977727,Panchhi Jalonvi,\N,\N,music_department|writer|soundtrack,tt1562871|tt0872190|tt1558578|tt1372266
nm1979524,N.S. Madhavan,\N,\N,writer,tt0470399
nm1979965,Amarjeet Amle,\N,\N,actor|writer|producer,tt4355838|tt1127869|tt0824309|tt0346457
nm1980441,A. Madhukar,\N,\N,writer,tt0262703
nm1980978,Naqi Ahmed,\N,\N,writer|actor,tt1405353|tt0172509|tt0113185
nm1981261,John Green,1977,\N,producer|writer|director,tt4119952|tt3622592|tt2582846|tt1560523
nm1985087,B.C. Mahor,\N,\N,actor|writer,tt0284419
nm1988285,Harish Shukla,\N,\N,miscellaneous|writer,tt0158071|tt0156052|tt0158246
nm1996654,P.D. Shenoy,\N,\N,writer|director|producer,tt0378751|tt0312712|tt0063111|tt1399087
nm1999473,Shoojit Sircar,\N,\N,director|producer|actor,tt2317337|tt2855648|tt3767372|tt5571734
nm2009626,Shubhendu Bhattacharya,\N,\N,writer|production_designer|miscellaneous,tt0473567|tt3767372|tt2855648
nm2011380,Abbiah Naidu,\N,\N,writer,tt0350195
nm2011682,George Marzbetuny,\N,\N,writer,tt0259170
nm2011780,Manish Tiwari,\N,\N,actor|writer,tt1634329|tt0476848|tt1612761|tt1183946
nm2016154,Pushpa Raj Anand,\N,\N,writer,tt0089552
nm2016161,Sanyuktha Chawla Shaikh,\N,\N,writer|miscellaneous|assistant_director,tt0439662|tt1877691|tt5286444|tt6826438
nm2016411,Nitan Bhattacharya,\N,\N,writer,tt0056367
nm2016612,Suzanne D'Mello,\N,\N,music_department|soundtrack|writer,tt1010048|tt1166100|tt1839596|tt2014389
nm2016848,Sohel Don,\N,\N,writer|assistant_director,tt0085361|tt0090611|tt0089552|tt0095198
nm2020215,Paul Hardart,\N,\N,producer|writer|executive,tt1213928|tt0978762|tt0870195|tt1745863
nm2020358,Chandu Shah,\N,\N,writer|producer|actor,tt0476805|tt9176030|tt4033204|tt0462498
nm2021383,Munna Dhiman,\N,\N,soundtrack|music_department|writer,tt1252488|tt1934231|tt3043252|tt1039995
nm2022237,Aakash Kaushik,\N,\N,writer|miscellaneous,tt5235880|tt1667076|tt2416294|tt6455162
nm2024446,Aditya Datt,\N,\N,director|writer,tt0814082|tt1961330|tt2229842|tt0477253
nm2027441,Smt. Nirmala Kaul,\N,\N,writer,tt0446158
nm2029372,Ali Jacko,1969,\N,actor|producer|writer,tt10199104|tt10199126|tt7431594|tt10146250
nm2030810,Shahrukh Mirza,\N,2007,writer|director|producer,tt0350030|tt0077792|tt0823252|tt0403276
nm2030994,Nanu Chandra,\N,\N,writer,tt0063003
nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
nm2032927,Usilai Somanathan,\N,\N,writer,tt2548220|tt0063533|tt0068305
nm2033549,Mahrukh Mirza,\N,\N,writer|director|producer,tt0403276|tt0350030|tt0077792|tt0823252
nm2035820,Avantika Hari,\N,\N,writer|director|assistant_director,tt1270267|tt0476848
nm2037790,Chandra Kanta Singh,\N,\N,writer,tt0070434
nm2039286,Beesetty Lakshman Rao,\N,\N,writer,tt0384403
nm2042791,Shibani Bathija,\N,\N,writer,tt0449999|tt0439662|tt1034449|tt1188996
nm2045496,M.S. Visvanathan,\N,\N,writer,tt0146791
nm2048147,Bhagwant Deshpande,\N,\N,editor|actor|writer,tt0454540|tt0071730|tt6509858|tt0172509
nm2052121,Keith Gomes,\N,\N,assistant_director|writer|director,tt6985880|tt8509280|tt5586242|tt2372222
nm2053743,Safi Ur-Rahman,\N,\N,writer|script_department|miscellaneous,tt0260335|tt0259877|tt0260494|tt0260418
nm2054103,Satyendra Sharma,\N,\N,actor|writer,tt0064086|tt0242714
nm2055188,Aspi Irani,1911,1986,director|producer|writer,tt0129370|tt0155161|tt0154189|tt0068620
nm2055481,Minty Kunwar Tejpal,\N,\N,writer|assistant_director|producer,tt0457802
nm2055567,Vasant P. Kale,\N,\N,writer,tt0158092
nm2056007,Yagya Sharma,\N,\N,writer,tt0064086
nm2056382,Sharmistha Mohanty,\N,\N,writer,tt0102515
nm2056772,Vakkantham Vamsi,\N,\N,writer|director|miscellaneous,tt7794524|tt1890493|tt2372222|tt7212726
nm2057107,Bidhu S. Jha,\N,\N,writer|producer|miscellaneous,tt0244670
nm2057693,Hakim Riaz Latta,\N,\N,writer,tt0068620|tt0079355
nm2059208,Suroor Lucknowi,\N,\N,writer,tt0391720|tt0482222|tt0398113
nm2059525,Piyoosh Kiran,\N,\N,writer|producer,tt0244670
nm2067924,Marcus J. Guillory,\N,\N,writer|producer,tt5614844|tt3228904|tt5696856|tt6971054
nm2067985,Sanjay M. Khanduri,\N,\N,director|assistant_director|writer,tt0995718|tt2402131|tt2375256|tt5728694
nm2073234,Feroz Abbas Khan,\N,\N,director|writer,tt9127232|tt0459293|tt3672618
nm2078367,Haafiz,\N,\N,writer,tt0259571|tt0259322
nm2078683,Gunjan Joshi,\N,\N,writer,tt0485513
nm2082853,Anjana Basu,\N,\N,actress|writer|miscellaneous,tt0454391|tt4685798|tt4282396|tt1934243
nm2083709,Anmol Malik,1990,\N,music_department|soundtrack|writer,tt0247944|tt1372266|tt0232079|tt2140465
nm2084156,Shiv Krishan,\N,\N,writer,tt0231763
nm2084603,Ashok Khanna,\N,\N,writer,tt0485513
nm2088239,Pradeep Tiwari,\N,\N,writer|actor,tt1228744|tt0485466
nm2093619,Pawan Gill,\N,\N,producer|writer|assistant_director,tt2112978|tt5891348|tt3449788|tt0441048
nm2097095,Mojdeh Farashahi,\N,\N,writer,tt0360791
nm2097349,Puneet Sharma,1987,\N,music_department|writer|soundtrack,tt2804026|tt6169720|tt6452574|tt3094390
nm2097520,Abbas Hirapurwala,\N,\N,writer|miscellaneous,tt0401916|tt0444781|tt6843812|tt0268401
nm2101139,Abhilash,\N,\N,music_department|writer|actor,tt1499669|tt0390647|tt0361772|tt0172574
nm2101751,Anvita Dutt Guptan,\N,\N,music_department|soundtrack|writer,tt1562871|tt2016894|tt2172071|tt3322420
nm2101803,Mahtab Farashahi,\N,\N,writer,tt0360791
nm2103347,Sarovar Banka,\N,\N,director|writer|producer,tt6023252|tt0489038|tt1704680
nm2103545,Mumtaz Farashahi,\N,\N,writer,tt0360791
nm2105422,Aash Karan Atal,\N,\N,writer,tt0494290|tt3595298
nm2112742,Jay Master,\N,\N,assistant_director|script_department|miscellaneous,tt0437238|tt6193574|tt3407604|tt0453671
nm2114453,Suri,\N,\N,writer,tt0493354
nm2115854,Khalid Azmi,\N,\N,writer|assistant_director,tt0297983|tt2861320|tt0117878|tt0319020
nm2117592,Salim Hyder,\N,\N,writer,tt0315816|tt0370087|tt0111303|tt0363481
nm2119186,Ranjeev Verma,\N,\N,actor|writer,tt0420332|tt3812452|tt4600778|tt1242843
nm2124532,Manoj Tiwari,\N,\N,assistant_director|director|writer,tt0345043|tt3590416|tt10816510|tt0813540
nm2128207,Parvez Mehdi,\N,\N,writer|music_department,tt0094958
nm2128941,Ayub M. Khan,\N,\N,assistant_director|producer|director,tt0494924
nm2129914,K.P. Kottarakara,\N,\N,writer|producer|actor,tt0156922|tt0255330|tt0341563|tt0281979
nm2132775,Manish Srivastav,1970,\N,assistant_director|director|writer,tt0361411|tt0433116|tt1016177|tt2190820
nm2132874,Mohan Kotia,\N,\N,actor|writer|assistant_director,tt0148266|tt0435079
nm2132984,Shailey Sharma,\N,\N,assistant_director|writer,tt1438298|tt0375611|tt0758053
nm2133616,Dharmanand Joshi,\N,\N,writer|producer,tt0286664|tt0978703
nm2133954,Ela Maheshwary,\N,\N,writer,tt0367927
nm2134298,Mahendra Saral,\N,\N,writer,tt0269331|tt0077200
nm2134299,Avinash Tapasvi,\N,\N,writer,tt0427400
nm2134474,Vikas Bahl,1971,\N,producer|writer|director,tt1327035|tt1841542|tt4007558|tt3322420
nm2136119,Mahesh Shandilya,\N,\N,director|actor|writer,tt0149609|tt2644770|tt0109031
nm2136576,Sushma Suri,\N,\N,art_department|writer,tt1692184|tt0367927|tt0312808
nm2136994,Babbanlal Yadav,\N,\N,actor|assistant_director|writer,tt0068305|tt0113526|tt0115009|tt0327648
nm2137135,Mahendra Solanki,\N,\N,writer,tt0427400
nm2141672,Govind P. Deshpande,\N,\N,writer,tt0178392
nm2142227,Abdul Rauf,\N,\N,writer|actor,tt0071800|tt0396768
nm2143112,Najam Sheraz,1969,\N,music_department|soundtrack|writer,tt4040676|tt3674858|tt1600439|tt0499041
nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
nm2147526,Asrani,1941,\N,actor|director|writer,tt0242519|tt0073707|tt0237022|tt0075825
nm2148798,M.D. Sundaram,\N,\N,writer,tt0256527|tt0260156
nm2149981,Rajeev Kumar Chowdhary,\N,\N,producer|writer,tt0363634|tt0362986
nm2152201,Anmol Purohit,\N,\N,writer,tt0360463
nm2153379,A.L. Narayanan,\N,\N,writer|music_department,tt0319351|tt0314557|tt0316534|tt0372035
nm2153422,Momin Khan,\N,\N,actor|writer,tt0390473|tt0078241
nm2157080,Sitti Behari,\N,\N,writer,tt0060319
nm2157413,Sumbul Gazi,\N,\N,director|writer|producer,tt0497887|tt1270768
nm2158602,S. Kahn,\N,\N,writer,tt0353351
nm2160957,Rafi Ajmeri,\N,\N,writer,tt0233227|tt1534389|tt0233255|tt0053637
nm2161908,Qamar Narvi,\N,\N,director|writer|actor,tt9355126|tt2894356|tt0176327|tt0384822
nm2164280,Veena Advani,\N,\N,producer|writer,tt1108831|tt0135161|tt0292740
nm2165634,Ravi Jadhav,\N,\N,director|writer|producer,tt3446426|tt10122504|tt5755606|tt1590129
nm2167702,Arshad Siddiqui,\N,\N,writer|producer,tt0316154|tt6923578|tt0381408|tt6923514
nm2168111,Nupur Asthana,\N,\N,director|actress|writer,tt7151596|tt3483646|tt1392744|tt2057441
nm2169647,Dilip Salgaonkar,\N,\N,actor|writer,tt0453729|tt0359368
nm2169831,Salim Haider,\N,\N,writer,tt0319480
nm2170955,Manisha Korde,\N,\N,writer|casting_director|music_department,tt0887769|tt0995031|tt0995035|tt0402607
nm2171602,Neha Bhasin,1982,\N,music_department|soundtrack|actress,tt4832640|tt5956100|tt2375559|tt7431594
nm2172049,Sudarshan K. Rattan,\N,\N,writer|director|producer,tt0359368|tt2603462|tt1333130
nm2174318,Dr. Bodhisattva,\N,\N,writer,tt0475627
nm2176290,R.K. Rangaram,\N,\N,writer,tt0284481
nm2176801,Jyothika Mittra,\N,\N,writer,tt0317811|tt0243395|tt0267845
nm2177665,Sunil Kumar Agrawal,\N,\N,assistant_director|writer|director,tt1010048|tt0348656|tt0292552|tt1084972
nm2182375,R.K. Dharamraj,\N,\N,writer,tt0284481
nm2186766,Saeed Mirza,\N,\N,writer,tt0089413
nm2188073,Nanak Singh,\N,\N,writer,tt0213108|tt0442610|tt8655902
nm2188088,Laxmi Pandey,\N,\N,writer|assistant_director|production_manager,tt0088031|tt0152080|tt0405856
nm2190786,Rajesh Chawla,\N,\N,writer|actor|music_department,tt2591508|tt4373886|tt6114506|tt8638584
nm2192009,Manjul Sinha,\N,\N,writer|director,tt0089413|tt4891192
nm2194125,Gulshan Jalalabadi,\N,\N,writer|assistant_director|miscellaneous,tt0158246|tt0442610
nm2195513,G.M. Ayaz,\N,\N,writer|music_department,tt0136153
nm2196143,Sandeep Srivastava,\N,\N,writer|actor|music_department,tt0402014|tt1821480|tt1328634|tt3771536
nm2196567,Sanjay Nirupam,\N,\N,writer,tt0117470
nm2197991,Rajesh Mazumdar,\N,\N,writer,tt0122427
nm2199272,Raama Mehra,\N,\N,miscellaneous|actor|assistant_director,tt2663818|tt0926187|tt0246729|tt8876008
nm2203853,Param Gill,\N,\N,writer|director|producer,tt4052500|tt3498590
nm2208876,Ajay Monga,\N,\N,writer|producer|director,tt0988655|tt0964516|tt1483565|tt1484102
nm2209781,Ayan Mukherjee,\N,\N,actor|director|writer,tt0367110|tt1324059|tt6277462|tt2178470
nm2213367,L. Bijlani,\N,\N,writer,tt0044769
nm2214083,R.P. Ashk,\N,\N,writer,tt0405065|tt0357926
nm2215938,Faizal Akhtar,\N,\N,writer,tt10011102|tt10087150|tt7937278|tt7871724
nm2223387,Saawan Kumar Tak,\N,\N,director|producer|music_department,tt0178212|tt0087586|tt0109391|tt0102835
nm2228352,Neeta Sharma,\N,\N,actress|writer|producer,tt0383875|tt0260112
nm2234936,Abhay Kanwar,\N,\N,producer|actor|writer,tt1183944|tt0444840|tt2612924|tt2612138
nm2236210,Shahnawaz Ahmed Kenny,\N,\N,writer|assistant_director,tt0349620|tt0354538|tt0331216|tt0173301
nm2238788,Jyoti Hukku,\N,\N,writer,tt0231817
nm2240128,V.V. Bokil,\N,\N,writer,tt0231817
nm2240830,Danish Husain,\N,\N,actor|writer|casting_department,tt3614516|tt7690638|tt8069036|tt6484982
nm2241280,Aijaz Tishna,\N,\N,writer,tt0158294|tt0058772
nm2243729,Krishna Kochar,\N,\N,writer,tt0231817
nm2244106,Adi,\N,\N,writer,tt0437279
nm2245971,Shahab Khan,\N,\N,actor|writer|production_manager,tt2635622|tt0423313|tt0349620|tt0426075
nm2247101,Sanyukta Ray,\N,\N,assistant_director|writer,tt0995752|tt1900937|tt0349620|tt0441048
nm2253160,Vishesh Bhatt,\N,\N,producer|director|writer,tt0495032|tt0833484|tt3848938|tt1216300
nm2257013,Shakti Barthwal,\N,\N,writer,tt2042560|tt0797833
nm2257590,Ashish Roy,\N,\N,actor|writer,tt1995245|tt0797833|tt1238735
nm2259697,Siddiqui M.S. Rahman,\N,\N,writer,tt0253514|tt0260060
nm2260731,Kunal Deshmukh,\N,\N,director|writer|assistant_director,tt2319889|tt3483712|tt1216300|tt1522329
nm2260872,Farhad Samji,\N,\N,writer|director|music_department,tt4535650|tt2112124|tt2978626|tt1728986
nm2262560,Vishal Mahadkar,\N,\N,director|assistant_director|writer,tt1020937|tt0499041|tt3720634|tt2246595
nm2263457,Vidyadhar Bhave,\N,\N,music_department|composer|producer,tt3814100|tt1608768|tt4635162|tt0477253
nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
nm2267559,Shuchi Kothari,\N,\N,producer|writer|actress,tt1132573|tt1095437|tt1379705|tt1263679
nm2271002,Harbans Dost,\N,\N,actor|writer,tt0154565|tt0229952
nm2276202,Bhavesh Mandalia,\N,\N,writer|actor|producer,tt2283748|tt3590482|tt8907986|tt0809387
nm2276231,H.A. Rahi,\N,\N,writer|director|assistant_director,tt0247291|tt0474748|tt0207331|tt0378820
nm2276362,Patrick Biswas,\N,\N,actor|writer,tt0275608
nm2277419,K. Madhav,\N,\N,writer|miscellaneous,tt0247291
nm2279043,Amit Khan,\N,\N,writer|music_department,tt0989685|tt1408029|tt1629260|tt7277150
nm2279768,Pramod Sharma,\N,\N,writer|producer,tt2224254|tt1605778|tt0346723
nm2284321,Samuthirakani,\N,\N,actor|director|writer,tt1997455|tt2606826|tt0810985|tt4991384
nm2285788,Ashish Kariya,\N,\N,writer,tt0346723|tt1105733
nm2286188,Manu Rishi Chadha,\N,\N,actor|writer|music_department,tt1392744|tt1667460|tt1292703|tt6112414
nm2287772,Aniruddha Roy Chowdhury,\N,\N,director|writer|producer,tt5571734|tt3754704|tt0814012|tt1359552
nm2287991,Pandit Urmil,\N,\N,writer,tt0145851
nm2290812,Rahul B. Seth,\N,\N,music_department|writer|soundtrack,tt0446159|tt1577048|tt1114725|tt4864932
nm2291185,Manoranjan Ghose,\N,\N,writer,tt0157524|tt0145851
nm2291443,Tagore Almeida,\N,\N,writer|director|producer,tt1347355|tt4668422|tt0813996|tt2233048
nm2291548,Vibhu Puri,\N,\N,writer|director|assistant_director,tt3004774|tt4338154|tt2187972|tt1438298
nm2298953,M.N. Yasin,\N,\N,director|writer|assistant_director,tt0230141|tt2145873|tt0230684|tt0366656
nm2298986,Om Prakash Sonik,\N,\N,composer|music_department|soundtrack,tt0090812|tt0341563|tt0187188|tt0430282
nm2310278,Mehmood Ali,\N,\N,producer|writer|director,tt4676756|tt0400571|tt1896832|tt4649946
nm2311967,Laju Nanwani,\N,\N,actress|assistant_director|camera_department,tt2126282|tt1539491|tt0818897|tt2387224
nm2312263,Faisal Saif,1976,\N,writer|director|producer,tt5534054|tt1563732|tt0852989|tt0819777
nm2319868,Vimal Kashyap,\N,\N,music_department|writer|soundtrack,tt1158700|tt0954914|tt1405353|tt1579806
nm2320291,Rajiv Gopalkrishnan,\N,\N,writer,tt0823451|tt1941657|tt1043876
nm2320889,Shivani Tibrewala,\N,\N,writer,tt0823451
nm2321771,Smeep Kang,\N,\N,actor|writer|director,tt8206708|tt5270366|tt2245544|tt2053483
nm2327068,Sahil Sangha,\N,\N,director|writer|producer,tt3359290|tt1877691|tt0485272|tt9359492
nm2329841,Ajai Sinha,\N,\N,director|writer,tt1801521|tt2224254|tt8765164|tt0400977
nm2330238,Jasvinder Bath,\N,\N,writer|miscellaneous,tt0489486|tt1773109|tt1378680|tt2510874
nm2333804,Kumaar,\N,\N,music_department|soundtrack|writer,tt1024943|tt8291224|tt4387040|tt1562871
nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
nm2343980,Vinod Bachchan,\N,\N,producer|writer,tt0841153|tt1694542|tt4010306|tt2171454
